aflt_id,biz_no,aflt_nm,zip_cd,addrs,addrs2,small_td,ctgr_cd,business,ctgry,onln_excu_yn,close_yn,ctgrNew
202101771437,2081752508,일번우동,3124,서울특별시 종로구종로41길10,(종로6가),1,56121,숙박 및 음식점업,중식 음식점업,,,56
202101791041,1010157424,ZEN,3184,서울특별시 종로구새문안로38,스타식스 정동 신관 3층 젠,1,56123,숙박 및 음식점업,서양식 음식점업,,,56
201903120136,3263500262,익선키친,3133,서울특별시 종로구돈화문로11나길32-1,1층,1,56199,음식점업,소규모간이음식점,Y,,56
201904134136,2173332898,성북동커피앤브레드,3157,서울특별시 종로구종로19,지하2층 B210-2호,1,56191,음식점업,제과점,Y,Y,56
202004484334,6146200087,봉달이치킨,3069,서울특별시 종로구성균관로36-1(명륜1가),2층,1,56122,일반음식점,치킨,,,56
201903068121,1011087143,박보연간장게장과삼겹살,3158,서울특별시 종로구종로5길42-5,박보연간장게장과삼겹살,1,56111,음식,한식,Y,Y,56
202101794340,4215700216,에머이대학로,3086,서울특별시 종로구대학로10길26(동숭동),1층 에머이,1,56122,음식점업,베트남음식,,,56
202003409312,1302247462,오씨방아간,3106,서울특별시 종로구종로51길27(창신동),오씨방아간,1,56111,음식점업,제과점,,,56
201812005169,1010169615,동의명가칼국수,3152,서울특별시 종로구종로1길42,동의명가칼국수,1,56111,음식,한식,Y,Y,56
202106998176,7503600778,광샌토,3157,서울특별시 종로구종로191동B2층216-2호,광샌토,1,56192,숙박 및 음식점업,"피자, 햄버거, 샌드위치 및 유사 음식점업",Y,Y,56
201903108004,1011270082,자작나무,3134,서울특별시 종로구율곡로10길25-3,자작나무,1,56219,음식,"간이주점,호프",Y,,56
201904208618,5393400648,커피사피엔스 광화문점,3173,서울특별시 종로구새문안로5길37(도렴동),지하1층 7호,1,56221,음식,카페,,,56
202102803179,3493800776,똥고집,3086,서울특별시 종로구대학로12길92(동숭동),한양빌딩 2층,1,56111,숙박 및 음식점업,한식 일반 음식점업,,,56
201903111044,6760500705,웜트(Warmte),3014,서울특별시 종로구세검정로9길19,1층,1,56191,도소매업,빵및과자류소매업,,,56
202004459407,2551801036,스시쿠니,3180,"서울특별시 종로구경교장길35(평동,경희궁자이3단지)",경희궁자이 3단지1층상가 1층3133호 스시쿠니,1,56122,음식점업,일식,,,56
201903088498,1010849243,이조식당,3036,서울특별시 종로구자하문로15길10(통인동),이조식당,1,56111,음식,한식,Y,,56
201903068324,1011031561,산내들,3170,서울특별시 종로구새문안로5가길28,광화문플래티넘       지하1층,1,56111,음식및숙박업,한식점업,Y,,56
201812004892,1271590010,나마스테,3114,서울특별시 종로구지봉로18(숭인동),금강빌딩 2층 나마스테 레스토랑,1,56123,음식,"인도음식, 무역",Y,,56
201901042987,5350500398,핫도그트럭앤커피종로북촌점,3060,서울특별시 종로구북촌로25-1,핫도그트럭앤커피종로북촌점,1,56221,휴게음식점,"커피,핫도그",Y,,56
202112404403,6808501758,월영당 서울,3053,서울특별시 종로구북촌로5길62(소격동),월영당 서울,N,56221,음식점업,"커피, 디저트, 주류",,,56
202004464038,6011608238,광화문아침,3060,서울특별시 종로구북촌로1길5(재동),"MJ빌딩 B, 3층",1,56111,음식점업,한식,Y,,56
201903068581,1050342908,대성,3144,서울특별시 종로구율곡로4길49-3,대성,1,56111,음식,한식,Y,,56
201903068584,1011044289,불이아,3085,서울특별시 종로구동숭길98,불이아,1,56121,음식,중국음식점업,Y,,56
202112404660,1018649810,cafe D,3004,서울특별시 종로구평창30길27(평창동),2F,1,56221,휴게음식점,"커피,베이커리",,,56
201903118286,1011038623,왕코등갈비,3133,서울특별시 종로구돈화문로49,1층,1,56111,음식업,한식점업,Y,,56
201904137658,1010735102,소금구이집,3041,서울특별시 종로구사직로115-2,소금구이집,1,56111,음식,한식,Y,,56
202112404801,5451301763,담미온,3060,서울특별시 종로구북촌로1(재동),1층,1,56111,숙박 및 음식점업,한식 일반 음식점업,,,56
201904176392,2054145599,할머니순대,3195,서울특별시 종로구동호로403-14,1. 2층,1,56194,음식,간이음식,Y,,56
202003401912,2725700332,강남교자 종로점,3159,서울특별시 종로구종로33(청진동),그랑서울 1층 110호,1,56111,음식점업,한식,,,56
202003413182,8150401471,곤드레밥,3169,서울특별시 종로구사직로8길5-13(필운동),정선할매곤드레밥,1,56111,음식 소매,한식 농산물,,,56
202003421535,6910100555,광화문뚝감,3175,서울특별시 종로구새문안로3길21(당주동),1층,1,56111,숙박 및 음식점업,한식 일반 음식점업,Y,,56
202003422290,1011283762,만족오향족발  관철점,3190,"서울특별시 종로구삼일대로17길19(관철동,원산빌딩)",1층,1,56111,숙박 및 음식점업,한식 일반 음식점업,Y,,56
202003430410,2352900572,너섬가,3129,서울특별시 종로구대학로1길34-8(연지동),1층,1,56111,숙박 및 음식점업,한식 일반 음식점업,Y,Y,56
202003430849,8961401014,해몽,3162,서울특별시 종로구인사동길15-5(인사동),해몽,1,56111,음식,한식,,,56
202003430889,8881500516,프리모바치오바치(대학로점),3086,"서울특별시 종로구대학로10길5(동숭동,바탕골소극장)",2층,1,56123,숙박 및 음식점업,서양식 음식점업,Y,,56
202003433296,7083200522,피터 팬스테이크,3084,서울특별시 종로구대학로14길21(혜화동),1층 피터팬스테이크,1,56123,음식점,양식,,,56
202004434628,8392300732,빌런치팬케이크,3078,서울특별시 종로구대학로11길34-1(명륜4가),1층,1,56192,음식,휴게음식,,,56
202004434629,1010874437,대학로에 취하다,3086,서울특별시 종로구동숭길143(동숭동),4층,1,56219,일반음식점,서양음식,,,56
202004435613,6974400434,그레이커피(Grey coffee),3174,서울특별시 종로구사직로8길34(내수동),110호,1,56221,음식점업,커피,,,56
202004437731,5605100445,교촌치킨 숭인점,3112,서울특별시 종로구종로385(숭인동),1층 우측점포,N,56193,음식,프랜차이즈,,,56
202004441302,6033507503,반쥴,3190,서울특별시 종로구삼일대로17길23(관철동),3층,1,56229,음식점업,커피숍,,,56
202004444084,1455800279,돈까스광장,3196,서울특별시 종로구종로224(종로5가),1층,1,56111,음삭점업,한식,,,56
202004445116,3768101619,주식회사 여진곱,3133,서울특별시 종로구삼일대로430(낙원동),1층,N,56112,음식점,한식,,,56
202004449537,1303830808,바르다김선생광화문점,3173,"서울특별시 종로구사직로8길42(내수동,광화문시대)",103호 바르다김선생광화문점,1,56111,음식,일반음식점,,,56
202004449595,1011240351,영양버섯칼국수,3182,서울특별시 종로구새문안로3길12(신문로1가),신문로빌딩지하1층32호,1,56111,음식,한식,,,56
202004454136,7894000074,박순례 손말이고기 산정집,3173,서울특별시 종로구새문안로5가길3-10(당주동),지상2층,1,56111,음식,한식,,,56
202004455760,3490300283,자담치킨 종로1,3190,서울특별시 종로구삼일대로17길20-4(관철동),1층,1,56193,숙박 및 음식점업,치킨 전문점,Y,,56
202004456577,1831500901,엘스,3149,서울특별시 종로구우정국로42(견지동),1층 엘스 행복한 차 한잔,1,56229,음식,간이음식,,,56
202004457207,2101440682,북촌손만두,3146,서울특별시 종로구인사동길42-5(관훈동),1층,N,56111,음식점업,한식,,,56
202004460475,1693200178,최고집곱창,3041,서울특별시 종로구자하문로1길18(체부동),1층,1,56111,음식점,한식,,,56
202004462837,3321800969,네네치킨 종로점,3139,서울특별시 종로구수표로26길12(낙원동),파고다빌딩 1층,1,56193,일반음식점,치킨,,,56
202004468803,1010686472,노블관광호텔,3131,서울특별시 종로구율곡로6길13-3(운니동),커피라,1,56221,"숙박,소매,음식","관광숙박업,커피샵",,,56
202004469063,1258801489,주식회사 더테이블청진탭룸,3158,서울특별시 종로구종로5길32-8(청진동),1층 더테이블청진탭룸,1,56123,음식업점,서양식 음식점업,,,56
202004469753,1011145835,바지락칼국수,3106,서울특별시 종로구창신길42(창신동),1층,1,56112,일반음식점,한식,,,56
202004474223,3504900170,코스트파이브커피 종로학원가점,3191,서울특별시 종로구종로16길12(관철동),1층,1,56221,일반음식점,커피,,,56
202004474786,2810700796,SGH한방차보감,3173,서울특별시 종로구새문안로5길19(당주동),"로얄빌딩지하1층 40,42호",1,56229,음식,전통차,,,56
202004475203,1331405734,개성손만두,3007,서울특별시 종로구진흥로499(신영동),1층 개성손만두,1,56111,음식점업,한식,Y,Y,56
202004476597,4506500131,모던김밥  스페스본,3168,"서울특별시 종로구사직로8길4(사직동,광화문풍림스페이스본)",301동 지층126호,1,56194,음식,분식,,,56
202004477984,5790601415,쌀쌀맞은닭 정동점,3184,서울특별시 종로구새문안로38(신문로2가),지하1층. 쌀쌀맞은 닭 정동점,1,56111,음식점업,한식,Y,Y,56
202004479478,1018206147,더해봄,3134,서울특별시 종로구돈화문로10길25(봉익동),1층 더해봄,1,56221,"서비스,음식점","택배업,카페",Y,,56
202004482009,5591600333,평양고깃집,3149,서울특별시 종로구인사동5길14(관훈동),2층 평양고깃집,1,56111,음식업,한식,,,56
202004488543,1010768689,안동국시소람,3145,서울특별시 종로구인사동9길16(관훈동),지하1층,1,56111,음식및숙박업,한식점업,,,56
202005495512,8062800469,코코로식탁,3077,서울특별시 종로구창경궁로248-4(명륜2가),1층,1,56122,음식점,일식,,,56
202005496268,4145000091,센꼬치,3075,서울특별시 종로구창경궁로249(명륜2가),1층,1,56122,일반음식점,일식,,,56
202005496325,6402200853,POCO,3124,서울특별시 종로구종로41길10(종로6가),카페포코,1,56221,카페,음료,,,56
202005499338,4103246219,오늘은유부데이,3157,"서울특별시 종로구종로19(종로1가,르메이에르종로타운1)",지하1층 제비124-1층,1,56122,숙박 및 음식점업,일식 음식점업,Y,,56
202005504255,1021617787,동천홍,3183,서울특별시 종로구새문안로9길23(당주동),동천홍,1,56121,숙박 및 음식점업,중식 음식점업,Y,,56
202005505439,1688701586,플레인,3168,"서울특별시 종로구사직로8길4(사직동,광화문풍림스페이스본)",301동 B122호,N,56123,음식,빵카페,,,56
202005505483,6010803655,통영굴밥,3170,서울특별시 종로구사직로130(적선동),지하1층 3호,N,56111,음식점업,한식,,,56
202005507100,3640801423,김가네 종로5가점,3129,서울특별시 종로구대학로1(종로5가),김가네종로5가점,1,56111,음식점업,한식,Y,,56
202005508648,7931001435,아데나,3059,서울특별시 종로구북촌로20-3(재동),종로구 북촌로 20-3(재동) 1층,1,56123,음식점업,양식,,,56
202005508775,4082092740,육대장동대문역점,3198,서울특별시 종로구종로266(종로6가),동대문종합시장 B동 6층,1,56111,음식점업,한식,,,56
202005509106,1010825197,카니발 호프 타운,3106,서울특별시 종로구종로51길31(창신동),1층 카니발 호프 타운,1,56111,음식,호프,,,56
202005509148,1276200282,김가네동대문역점,3101,서울특별시 종로구종로289(창신동),1층,1,56194,음식,분식,Y,,56
202005509677,1011111524,좌절금지,3120,서울특별시 종로구종로52길52(창신동),2층,1,56213,음식점업,실내포장마차,,,56
202005510632,8683200770,플로리안 커피,3182,서울특별시 종로구새문안로5길7-1(당주동),지상1층,1,56221,숙박 및 음식점업,커피 전문점,Y,,56
202005511098,5270501493,꿈떡꿈떡,3157,서울특별시 종로구종로19(종로1가),르메이에르 지하1층 꿈떡꿈떡,1,56111,일반음식점,"경양식,분식",,,56
202005511582,6340301593,쿄식당,3197,서울특별시 종로구종로40가길8(종로5가),2층 쿄식당,1,56111,음식,한식,,,56
202005512476,1010926441,AV Take C,3140,서울특별시 종로구종로17길52(낙원동),3층 301호,1,56111,음식점업,한식,,,56
202005512532,4072601078,베이커리화수분,3082,서울특별시 종로구대학로57(연건동),1층베이커리화수분,1,56191,식품접객업,베이커리,,,56
202005512638,2892900230,밀라네,3123,서울특별시 종로구율곡로220(이화동),1층,1,56123,음식점,경양식,Y,Y,56
202005512649,8648801304,(주)용호종각,3159,서울특별시 종로구종로33(청진동),그랑서울 1층 용호낙지,N,56111,음식점업,한식,,,56
202005512651,5013051090,리틀동키,3174,서울특별시 종로구사직로8길24(내수동),지하105호,1,56123,음식,서양식 음식점업,,,56
202005512661,2091438736,김명자굴국밥,3130,서울특별시 종로구종로31길29(인의동),2층,1,56111,음식,한식,,,56
202005513323,1142569387,메밀향그집,3078,서울특별시 종로구대학로11길18(명륜4가),메밀향그집,1,56111,음식,한식,,,56
202005513402,2471201222,화원,3148,서울특별시 종로구인사동8길12(관훈동),화원,1,56111,일반음식점,한식,,,56
202005513482,1968501480,모랑광화문삼공빌딩점,3157,서울특별시 종로구종로5길13(청진동),지하층,1,56111,숙박 및 음식점업,한식 일반 음식점업,Y,,56
202005514173,2804300563,환이식당,3165,"서울특별시 종로구송월길147(교북동,동아아파트)",지하1층 101호,1,56194,숙박 및 음식점업,김밥 및 기타 간이 음식점업,,,56
202005514951,1787400022,시별리사리원,3155,서울특별시 종로구종로3길17(청진동),디타워 3층,N,56111,음식,한식,,,56
202005515351,1010152958,피디,3139,서울특별시 종로구돈화문로25(종로3가),3층,1,56123,음식,경양식,,,56
202005515613,4381900978,죠샌드위치독립문역점,3030,"서울특별시 종로구통일로230(무악동,경희궁롯데캐슬)",1층 124호,1,56192,음식점업,"샌드위치,커피",,,56
202005515622,1718501287,장수하늘소 인사점,3148,서울특별시 종로구인사동길34-1(관훈동),인사아트프라자 지하 1층,N,56111,일반음식점,한식,,,56
202005515631,3883500649,라미네분식,3085,서울특별시 종로구동숭길74(동숭동),1층 라미네분식,1,56111,음식점업,분식,,,56
202005515648,1010604219,페리카나 세검정점,3011,서울특별시 종로구평창문화로28-1(평창동),페리카나 세검정점,1,56193,음식,간이주점,,,56
202005515938,1011013879,훈이네밥상,3173,서울특별시 종로구세종대로23길54(당주동),지하 23호,1,56111,서비스업,한식점업,,,56
202005516069,1088535979,교촌치킨 안국점,3061,서울특별시 종로구북촌로5길43(화동),1층,1,56193,음식점업,치킨,,,56
202005516508,1010167354,화동커피,3061,서울특별시 종로구율곡로3길82(화동),1층,1,56221,숙박 및 음식점업,커피 전문점,Y,,56
202005516804,1011065789,알바이신,3076,서울특별시 종로구혜화로18(혜화동),알바이신,1,56123,"음식,서비스","양식,여행알선",,,56
202005517274,8588701748,(주)델리커리 종로그랑서울점,3159,서울특별시 종로구종로33(청진동),"비1층(청진동,그랑서울)",1,56129,음식,카레,Y,,56
202005517433,8608700024,(주)광화문 미진,3157,서울특별시 종로구종로19(종로1가),1층 120-2외 2건,N,56111,음식점업,한식,,,56
202005517463,2080263864,회장님댁,3190,서울특별시 종로구삼일대로19길20(관철동),1~4층,N,56111,일반음식점,한식,,,56
202005517575,5651401314,쩡이네포차,3095,"서울특별시 종로구지봉로81(창신동,브라운스톤창신)",110호,1,56122,음식점어,한식,,,56
202005518053,7758600938,한촌설렁탕대학로점,3079,서울특별시 종로구대학로11길3(명륜4가),1층,N,56111,음식점업,한식,,,56
202005518190,6361101314,명동칼국수,3123,서울특별시 종로구율곡로220-1(이화동),1층,1,56111,일반음식점,한식,Y,,56
202005518286,4822500961,전통시골장터국밥,3197,서울특별시 종로구종로38길8(종로5가),1층1호,1,56111,음식점업,한식,,,56
202005518559,1936300423,익선동121,3133,서울특별시 종로구돈화문로11나길30(익선동),익선동 121,1,56111,음식,한식,,,56
202005518597,8161000627,티테라피,3060,서울특별시 종로구윤보선길74(안국동),6-1,1,56229,도소매,한방차다류,,,56
202005518678,1018546174,한일에스티에스(주) 다옴,3132,서울특별시 종로구돈화문로69(와룡동),1층,1,56129,음식점,휴게음식점,Y,Y,56
202005518829,1011026563,피자스쿨 (경복궁역점),3041,서울특별시 종로구자하문로19(체부동),1층 피자스쿨,1,56192,음식,피자,Y,,56
202005519172,1022050838,가봉루,3183,서울특별시 종로구세종대로23길5(세종로),가봉루 (중식당 2층),N,56121,음식 및 숙박업,중국음식점업,,,56
202005519588,5930300973,광장시장 찹쌀꽈배기,3195,서울특별시 종로구종로32길2(종로4가),동대문아케이트1층106호,1,56191,음식,꽈배기,,,56
202005519987,3071064748,카페마레,3129,서울특별시 종로구김상옥로30(연지동),한국기독교연합회관 2층 카페마레,1,56221,소매 음식,커피 잡화,,,56
202005520034,6122418463,등촌샤브칼국수,3086,서울특별시 종로구대학로8가길111(동숭동),2층,1,56111,일반음식점,한식,,,56
202005520094,5638601178,장미식탁,3145,서울특별시 종로구인사동길49(관훈동),안녕인사동 4층 2호 장미식탁,1,56111,도매 및 소매업,음식점업,Y,,56
202005521371,6810101197,쿠퍼,3120,서울특별시 종로구청계천로341(창신동),cupper cafe,1,56122,음식점업,커피숍,Y,,56
202005521598,6070657932,오세계향,3146,서울특별시 종로구인사동12길14-5(관훈동),채식요리전문점 오세계향,1,56111,음식,한식,,,56
202005521667,8562100863,리틀파파포 경희궁점,3175,서울특별시 종로구경희궁2길7(내수동),2층,1,56129,음식점업,베트남음식점,,,56
202005521878,1010609738,김가네대청마루,3148,서울특별시 종로구인사동4길17(경운동),1층,1,56111,숙박 및 음식점업,한식 일반 음식점업,Y,,56
202005522160,1018303021,종로경찰서복지회,3147,서울특별시 종로구율곡로46(경운동),종로경찰서,1,56130,소대,대점,,,56
202005522262,3227700241,커피중공업,3085,서울특별시 종로구동숭2길9(동숭동),커피한약방,1,56221,일반음식,기타음식,,,56
202005522467,5013099361,짬뽕타임24 종로3가점,3139,서울특별시 종로구돈화문로5길34-3(낙원동),1층 짬뽕타임24 종로3가점,1,56121,음식,중식,Y,,56
202005522504,2020895337,할매순대국,3116,서울특별시 종로구난계로243(숭인동),1층 할매순대국,1,56111,음식점업,한식,,,56
202005522584,1013750304,백제식당,3193,서울특별시 종로구종로26길18(장사동),삼성빌딩 2층 백제식당,1,56111,음식및 숙박업,한식점업,,,56
202005522734,1011270802,메종드그루,3044,서울특별시 종로구효자로37(통의동),메종드그루,1,56221,"소매업,음식점업",예술품.가구.일반음식점,,,56
202005522757,1924000682,은 식당,3079,서울특별시 종로구대학로9길29(명륜4가),",1층",1,56111,음식점업,한식,,,56
202005522965,2313700667,쩐주단 대학로점,3078,서울특별시 종로구대명길17(명륜4가),1층,1,56221,음식점업,카페,Y,,56
202005523533,1018662661,아츠리퍼블릭,3075,서울특별시 종로구창경궁로33길12(명륜2가),주택 카페 공공거실,1,56221,음식점업,카페,,,56
202005523627,7142200926,우정양꼬치,3085,서울특별시 종로구동숭길78(동숭동),1층,1,56121,음식,중식,,,56
202005523952,2500700491,계경순대국 종로3가점,3140,서울특별시 종로구수표로107-1(낙원동),1층 계경순대국(종로3가점),1,56111,음식점업,일반음식,Y,Y,56
202005524033,2961401247,바겟버거,3077,서울특별시 종로구대학로145(혜화동),"1,2층",1,56192,음식점업,버거,,,56
202005524441,2098801128,인사동 닭갈비 수제막국수,3164,서울특별시 종로구인사동길11-1(인사동),2층,1,56113,음식점업,한식점업,,,56
202005524688,8482500841,창신,3106,서울특별시 종로구종로51길13(창신동),1층,1,56111,음식,간이음식,,,56
202005524716,7755200078,순남시래기 서울대학로점,3086,서울특별시 종로구대학로12길49(동숭동),지하 1층,1,56111,숙박 및 음식점업,한식 일반 음식점업,Y,,56
202005524842,1010887631,AW컨벤션센터,3021,서울특별시 종로구자하문로255(부암동),하림각,N,56121,"서비스,음식,부동산","예식,한식,중식,양식,전대",,,56
202005524987,7608500851,주식회사 더부쓰 광화문점,3187,서울특별시 종로구청계천로11(서린동),지하1층,1,56123,음식점업,서양음식,Y,Y,56
202005525206,4331301058,대동원회시장,3126,서울특별시 종로구종로245(종로5가),1층,2,56122,음식점업 소매,일식 수산물소매업,,,56
202005525224,2078515421,(주)익선파라다이스 정,3134,서울특별시 종로구서순라길115(권농동),1층,1,56129,음식점업,카페,Y,,56
202005525249,1910201518,33떡볶이 대학로점,3078,서울특별시 종로구대명길27(명륜4가),33떡볶이 대학로점 2층,1,56194,음식점업,분식,,,56
202005526162,5271100215,쿠벤광화문,3157,서울특별시 종로구종로19(종로1가),B116A,1,56122,음식,일식,,,56
202005526208,5328501032,"(주)도마,유즈라멘",3059,서울특별시 종로구북촌로2길14(재동),도마유즈라멘,N,56111,숙박 및 음식점업,한식 일반 음식점업,,,56
202005526228,1011095279,긴자바이린,3062,서울특별시 종로구율곡로1길37(사간동),1층,N,56122,음식,경양식(돈까스),,,56
202005526848,5377000261,신우양돈,3078,서울특별시 종로구대명길19-8(명륜4가),1층,1,56113,음식,한식,,,56
202005526958,7163500558,유앤피,3028,서울특별시 종로구인왕산로19(사직동),1층 유앤피,1,56123,일반음식점,서양음식,,,56
202005527017,5112757709,누각,3038,서울특별시 종로구옥인6길5(누상동),1층,1,56111,음식,한식,,,56
202005527029,5733400764,서촌 할머니 김밥,3042,서울특별시 종로구자하문로64(효자동),1층 서촌 할머니 김밥,1,56111,음식업점,한식,Y,Y,56
202005527197,2144200609,차림,3008,서울특별시 종로구평창11길3-3(평창동),1층,1,56123,음식점업,경양식,,,56
202005527395,2230966312,일월식당,3157,서울특별시 종로구종로19(종로1가),지하1층 제비106-4호,1,56111,음식점,한식,Y,Y,56
202005527402,2368601655,주식회사 민트하임,3133,서울특별시 종로구수표로28길33-10(익선동),민트하임,1,56191,도매 및 소매업,전자상거래 소매업,Y,,56
202005527415,1011154538,아델라베일리,3020,서울특별시 종로구북악산로48(부암동),아델라베일리,N,56123,"음식점,도소매,부동산임대","레스토랑,카페,갤러리,비주거용건물임대",,,56
202005527768,1023292957,송전,3187,서울특별시 종로구종로14(서린동),17호,N,56122,음식 및 숙박업,고급음식점,,,56
202005527868,4178516430,북촌해물 구루메,3157,서울특별시 종로구종로19(종로1가),"르메이에르종로타운 2층 211-3, 212-1호",N,56111,음식,한식,,,56
202005528149,1020360703,커피식스주스식스,3071,서울특별시 종로구명륜길33(명륜3가),1층 커피식스주스식스,1,56221,음식점업,기타음식점,,,56
202005528157,1010680537,커피스트,3176,서울특별시 종로구경희궁길39(신문로2가),1층,1,56221,음식,커피,,,56
202005528177,3730401526,처갓집양념치킨 독립문점,3029,서울특별시 종로구사직로11(행촌동),103호,1,56193,음식,치킨,Y,Y,56
202005528194,1381800106,옳은,3132,서울특별시 종로구돈화문로11가길65(익선동),옳은 1층,1,56111,일반음식점,기타,,,56
202005528210,8918601393,주식회사 부티크상점,3133,서울특별시 종로구돈화문로11다길15(돈의동),오얏꽃,1,56199,음식점업,"커피 및 다류, 빙수",,,56
202005528258,5154200671,가마치통닭,3101,서울특별시 종로구창신길33-1(창신동),가마치통닭,1,56193,일반음식점,치킨,,,56
202005528699,2250764179,목포식당,3128,서울특별시 종로구창경궁로16길18(연지동),1층,1,56111,음식,한식,Y,Y,56
202005528813,1743500259,10월1일,3040,서울특별시 종로구자하문로5길16-1(체부동),1층,1,56122,음식업,일식,,,56
202005528880,4651700938,라이트온,3157,서울특별시 종로구종로19(종로1가),르메이에르빌딩 1층 123-1,1,56221,음식점업,카페,,,56
202005529010,5695500042,더빅스터디,3190,서울특별시 종로구삼일대로15길6(관철동),"2,3층",1,56221,음식점,카페,,,56
202005529056,2250552077,삼청동 과수원,3053,서울특별시 종로구삼청로106-9(삼청동),과수원,1,56111,음식점업,한식,,,56
202005529366,1011113406,밀밀홍,3056,서울특별시 종로구계동길103-4(계동),1층,1,56229,도소매,"차, 커피",,,56
202005529491,2100310315,광화문 더덕순대,3183,서울특별시 종로구새문안로5길10(당주동),광화문 더덕순대,1,56111,음식점,음식점,,,56
202005529495,8361701202,까페랑솜,3078,서울특별시 종로구대학로11길22(명륜4가),2층,1,56221,음식,커피숍,,,56
202005529499,3082000111,퀸,3142,서울특별시 종로구종로1길55-1(중학동),2층 '퀸' 카페,1,56194,음식점,기타,,,56
202005529625,3783400548,뉴욕버거 동대문종합시장점,3198,서울특별시 종로구종로266(종로6가),B동 6층 017호,1,56192,음식점업,휴게음식점,,,56
202005529744,8660201529,꽃(KKOT),3117,서울특별시 종로구종로58길41(숭인동),2층 201호,1,56221,일반음식점,식음료,,,56
202005530009,6484200613,위메이드익선,3133,서울특별시 종로구돈화문로11길지하26(돈의동),"1호 (돈의동, 삼창빌딩)",1,56111,음식,한식,,,56
202005530722,8988501290,로라방앗간 안녕인사동점,3145,서울특별시 종로구인사동길49(관훈동),"1층 7,8호",1,56111,음식점업,한식,,,56
202005530732,7195000486,진짜루,3081,서울특별시 종로구율곡로169(원남동),2층 진짜루,1,56121,음식점업,중식,,,56
202005530887,5090251183,대찬횟집,3189,서울특별시 종로구우정국로2길10(관철동),지하 1층 대찬횟집,N,56111,일반음식점,한식,,,56
202005530895,3844200650,스트릿:292(Street:292),3119,서울특별시 종로구종로292(창신동),1층 스트릿292,1,56194,숙박 및 음식점업,"분식 및 김밥 전문점, 그외 기타 음식점업",,,56
202005531030,4508500255,(주)티시스 카페큐브(신문로),3184,서울특별시 종로구새문안로68(신문로1가),"1층, 지하2층(신문로1가)",N,56221,음식점업,"카페, 경양식",,,56
202005531045,4868500744,(주)티시스 엘 꾸비또,3184,서울특별시 종로구새문안로68(신문로1가),지하1층(신문로1가),N,56123,일반음식점,서양음식점,,,56
202005531131,2480901453,가츠몽,3165,"서울특별시 종로구송월길99(홍파동,경희궁자이2단지)",2113호 가츠몽,1,56111,요식업,돈가츠,,,56
202005531914,2348600586,유한회사 테이스티로드,3133,서울특별시 종로구수표로28길33-4(익선동),빠리가옥,2,56123,음식점업,양식,Y,,56
202005531917,3342100043,골목흙돼지,3112,서울특별시 종로구종로377-3(숭인동),지상1층(숭인동),1,56111,음식,한식,,,56
202005531950,3747600207,박가네육회,3195,서울특별시 종로구종로32길9(종로5가),박가네육회,1,56111,음식점업,한식,,,56
202005531948,3903400816,파파푸드(종로점),3095,"서울특별시 종로구지봉로81(창신동,브라운스톤창신)",1층 111호,1,56193,음식점,"통닭,떡볶이",Y,Y,56
202005532048,2488700369,팻누들 유한회사,3155,서울특별시 종로구종로3길17(청진동),디타워 5층 4호 포치민,N,56121,음식점업,중식,Y,Y,56
202005532068,2098801128,(주)홍인,3157,서울특별시 종로구종로19(종로1가),르메이에르 종로타운 지하1층 B113-5호,1,56113,음식점업,한식점업,,,56
202005532096,1011237216,치즈밥있슈,3015,서울특별시 종로구홍지문2길2(홍지동),치즈밥있슈,1,56111,음식점업,간이음식,,,56
202005532114,8250400222,와,3162,서울특별시 종로구인사동3길8(인사동),1층,1,56111,음식점,한식,,,56
202005532194,8182000976,장전마라샹궈,3086,서울특별시 종로구동숭길51(동숭동),1층 장전마라샹궈,1,56121,중식,중식,Y,Y,56
202005532554,5611900981,아비꼬(안국역점),3059,서울특별시 종로구북촌로2(재동),아비꼬(안국역점),1,56122,숙박 및 음식점업,일식 음식점업,,,56
202005532716,7518501161,생활맥주 대학로 좁은골목점,3078,서울특별시 종로구대명1길16-27(명륜4가),1층(명륜4가),1,56193,음식,치킨 전문점,,,56
202005533094,6136800183,종로고기집 양연화로,3190,서울특별시 종로구삼일대로17길18(관철동),1.2층,N,56113,음식점업,한식,,,56
202005533107,2821201337,따띠삼겹 성균관대점,3073,서울특별시 종로구성균관로3(명륜2가),따띠삼겹,1,56111,음식점업,한식,,,56
202005533394,4940400090,아로이타이,3044,서울특별시 종로구자하문로20(통의동),통의동 67-2 2층,1,56129,음식점업,태국음식,Y,,56
202005533615,1010963543,여수오동도,3157,서울특별시 종로구종로19(종로1가),b215-3,1,56111,음식,한식,,,56
202005533703,6240100875,페리카나,3103,서울특별시 종로구지봉로5길12(창신동),1층,1,56193,음식,치킨,,,56
202005533860,1071974746,스시야,3192,서울특별시 종로구수표로20길43(종로3가),1층 종로스시야,1,56122,일반음식점,한식,,,56
202005535549,1011192911,도성,3040,서울특별시 종로구자하문로7길15(체부동),1층 도성,1,56121,음식점,중식,,,56
202005535764,4095600387,함무바라 닭도리탕,3068,서울특별시 종로구혜화로11(명륜1가),1층,1,56111,음식점,한식,,,56
202005535882,1011114540,오센,3074,서울특별시 종로구성균관로4-5(명륜2가),2층 오센,1,56122,음식,호프,Y,Y,56
